,Id,Player,G,A,PTS,Season,Team_against,Team_for
0,158165,7 Martin Bukovič (U),0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
1,158165,9 Jakub Klement (U),0,1,1,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
2,158165,11 Filip Terč (U),0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
3,158165,15 Vojtěch Brávek (U),0,1,1,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
4,158165,17 Jakub Hruška (U),0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
5,158165,18 Michal Šíma (U),0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
6,158165,73 Kryštof Hoch (U),0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
7,158165,77 Daniel Klugar (U),1,0,1,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
8,158165,97 Ondřej Zeman (U),2,0,2,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
0,160490,4 Stanislav Kodet (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
1,160490,7 Martin Bukovič (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
2,160490,9 Jakub Klement (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
3,160490,17 Jakub Hruška (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
4,160490,18 Michal Šíma (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
5,160490,97 Ondřej Zeman (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
0,160696,4 Stanislav Kodet (U),1,0,1,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
1,160696,7 Martin Bukovič (U),0,0,0,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
2,160696,9 Jakub Klement (U),1,2,3,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
3,160696,15 Vojtěch Brávek (U),1,0,1,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
4,160696,17 Jakub Hruška (U),1,2,3,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
5,160696,18 Michal Šíma (U),1,1,2,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
6,160696,97 Ondřej Zeman (U),4,0,4,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
0,165178,4 Stanislav Kodet (U),0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha
1,165178,7 Martin Bukovič (U),0,1,1,2016/2017,FBC Ressler boys,FBC Penguins Praha
2,165178,9 Jakub Klement (U),1,0,1,2016/2017,FBC Ressler boys,FBC Penguins Praha
3,165178,11 Filip Terč (U),0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha
4,165178,15 Vojtěch Brávek (U),0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha
5,165178,17 Jakub Hruška (U),0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha
6,165178,97 Ondřej Zeman (U),1,0,1,2016/2017,FBC Ressler boys,FBC Penguins Praha
0,165180,4 Stanislav Kodet (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
1,165180,7 Martin Bukovič (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
2,165180,9 Jakub Klement (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
3,165180,11 Filip Terč (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
4,165180,15 Vojtěch Brávek (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
5,165180,17 Jakub Hruška (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
6,165180,97 Ondřej Zeman (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
0,167687,7 Martin Bukovič (U),0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
1,167687,9 Jakub Klement (U),0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
2,167687,17 Jakub Hruška (U),1,0,1,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
3,167687,18 Michal Šíma (U),1,0,1,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
4,167687,22 Filip Terč (U),0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
5,167687,33 Štěpán Kalina (U),0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
6,167687,73 Kryštof Hoch (U),1,0,1,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
7,167687,77 Daniel Klugar (U),0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
8,167687,97 Ondřej Zeman (U),0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha
0,167690,7 Martin Bukovič (U),0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
1,167690,9 Jakub Klement (U),0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
2,167690,17 Jakub Hruška (U),1,0,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
3,167690,18 Michal Šíma (U),2,0,2,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
4,167690,22 Filip Terč (U),0,1,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
5,167690,33 Štěpán Kalina (U),1,1,2,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
6,167690,73 Kryštof Hoch (U),1,0,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
7,167690,77 Daniel Klugar (U),0,1,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
8,167690,97 Ondřej Zeman (U),0,1,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
0,170888,9 Jakub Klement (U),1,3,4,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
1,170888,11 Filip Terč (U),0,3,3,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
2,170888,15 Vojtěch Brávek (U),4,1,5,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
3,170888,17 Jakub Hruška (U),0,2,2,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
4,170888,73 Kryštof Hoch (U),3,0,3,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
5,170888,77 Daniel Klugar (U),2,0,2,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
6,170888,97 Ondřej Zeman (U),2,2,4,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
0,170890,9 Jakub Klement (U),0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha
1,170890,11 Filip Terč (U),0,1,1,2016/2017,FBC Ressler boys,FBC Penguins Praha
2,170890,15 Vojtěch Brávek (U),1,0,1,2016/2017,FBC Ressler boys,FBC Penguins Praha
3,170890,17 Jakub Hruška (U),2,0,2,2016/2017,FBC Ressler boys,FBC Penguins Praha
4,170890,73 Kryštof Hoch (U),1,0,1,2016/2017,FBC Ressler boys,FBC Penguins Praha
5,170890,77 Daniel Klugar (U),0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha
6,170890,97 Ondřej Zeman (U),0,3,3,2016/2017,FBC Ressler boys,FBC Penguins Praha
0,173095,4 Stanislav Kodet (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
1,173095,7 Martin Bukovič (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
2,173095,9 Jakub Klement (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
3,173095,11 Filip Terč (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
4,173095,17 Jakub Hruška (U),0,2,2,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
5,173095,73 Kryštof Hoch (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
6,173095,75 Josef Kopecký (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
7,173095,77 Daniel Klugar (U),0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
8,173095,97 Ondřej Zeman (U),2,0,2,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha
0,173117,7 Martin Bukovič (U),0,2,2,2016/2017,Panthers Praha D,FBC Penguins Praha
1,173117,9 Jakub Klement (U),1,0,1,2016/2017,Panthers Praha D,FBC Penguins Praha
2,173117,11 Filip Terč (U),1,0,1,2016/2017,Panthers Praha D,FBC Penguins Praha
3,173117,15 Jakub Rejf (U),1,0,1,2016/2017,Panthers Praha D,FBC Penguins Praha
4,173117,17 Jakub Hruška (U),0,1,1,2016/2017,Panthers Praha D,FBC Penguins Praha
5,173117,33 Štěpán Kalina (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
6,173117,73 Kryštof Hoch (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
7,173117,77 Daniel Klugar (U),1,1,2,2016/2017,Panthers Praha D,FBC Penguins Praha
8,173117,97 Ondřej Zeman (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
0,174037,4 Stanislav Kodet (U),0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
1,174037,9 Jakub Klement (U),0,2,2,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
2,174037,11 Filip Terč (U),0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
3,174037,17 Jakub Hruška (U),2,0,2,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
4,174037,18 Michal Šíma (U),1,2,3,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
5,174037,73 Kryštof Hoch (U),1,0,1,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha
0,177651,9 Jakub Klement (U),1,2,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
1,177651,11 Filip Terč (U),0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
2,177651,17 Jakub Hruška (U),2,1,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
3,177651,18 Michal Šíma (U),2,1,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
4,177651,73 Kryštof Hoch (U),1,2,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
0,181133,3 Jakub Rejf (U),0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
1,181133,4 Stanislav Kodet (U),0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
2,181133,7 Martin Bukovič (U),0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
3,181133,9 Jakub Klement (U),0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
4,181133,11 Filip Terč (U),0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
5,181133,15 Vojtěch Brávek (U),0,1,1,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
6,181133,17 Jakub Hruška (U),1,1,2,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
7,181133,18 Michal Šíma (U),0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
8,181133,73 Kryštof Hoch (U),0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
9,181133,77 Daniel Klugar (U),1,0,1,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
10,181133,97 Ondřej Zeman (U),2,2,4,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha
0,181139,3 Jakub Rejf (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
1,181139,4 Stanislav Kodet (U),1,0,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
2,181139,7 Martin Bukovič (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
3,181139,9 Jakub Klement (U),0,1,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
4,181139,11 Filip Terč (U),0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
5,181139,15 Vojtěch Brávek (U),1,0,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
6,181139,17 Jakub Hruška (U),0,1,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
7,181139,18 Michal Šíma (U),0,1,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
8,181139,73 Kryštof Hoch (U),0,1,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
9,181139,77 Daniel Klugar (U),1,0,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
10,181139,97 Ondřej Zeman (U),2,0,2,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha
0,184416,3 Jakub Rejf (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
1,184416,4 Stanislav Kodet (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
2,184416,9 Jakub Klement (U),1,0,1,2016/2017,Panthers Praha D,FBC Penguins Praha
3,184416,11 Filip Terč (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
4,184416,16 Vojtěch Brávek (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
5,184416,17 Jakub Hruška (U),0,1,1,2016/2017,Panthers Praha D,FBC Penguins Praha
6,184416,73 Kryštof Hoch (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
7,184416,77 Daniel Klugar (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
8,184416,97 Ondřej Zeman (U),0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha
0,184419,3 Jakub Rejf (U),0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
1,184419,9 Jakub Klement (U),0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
2,184419,11 Filip Terč (U),0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
3,184419,16 Vojtěch Brávek (U),0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
4,184419,17 Jakub Hruška (U),1,1,2,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
5,184419,18 Michal Šíma (U),1,0,1,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
6,184419,73 Kryštof Hoch (U),1,0,1,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
7,184419,77 Daniel Klugar (U),0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
8,184419,97 Ondřej Zeman (U),1,2,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha
0,186566,3 Jakub Rejf (U),0,0,0,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
1,186566,7 Martin Bukovič (U),0,0,0,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
2,186566,9 Jakub Klement (U),1,2,3,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
3,186566,15 Vojtěch Brávek (U),1,1,2,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
4,186566,17 Jakub Hruška (U),0,1,1,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
5,186566,18 Michal Šíma (U),1,1,2,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
6,186566,73 Kryštof Hoch (U),0,0,0,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
7,186566,77 Daniel Klugar (U),1,1,2,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
8,186566,97 Ondřej Zeman (U),3,0,3,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha
0,186570,3 Jakub Rejf (U),0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
1,186570,7 Martin Bukovič (U),0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
2,186570,9 Jakub Klement (U),0,1,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
3,186570,15 Vojtěch Brávek (U),1,0,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
4,186570,17 Jakub Hruška (U),0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
5,186570,18 Michal Šíma (U),0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
6,186570,73 Kryštof Hoch (U),0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
7,186570,77 Daniel Klugar (U),0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
8,186570,97 Ondřej Zeman (U),1,1,2,2016/2017,FBC Slavia Praha B,FBC Penguins Praha
0,188121,3 Jakub Rejf (U),0,0,0,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
1,188121,4 Stanislav Kodet (U),1,0,1,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
2,188121,9 Jakub Klement (U),1,1,2,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
3,188121,11 Filip Terč (U),0,0,0,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
4,188121,15 Vojtěch Brávek (U),0,0,0,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
5,188121,16 Mikuláš Vyleta (U),1,0,1,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
6,188121,17 Jakub Hruška (U),0,0,0,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
7,188121,18 Michal Šíma (U),0,0,0,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
8,188121,73 Kryštof Hoch (U),0,1,1,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
9,188121,77 Daniel Klugar (U),1,1,2,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
10,188121,97 Ondřej Zeman (U),1,1,2,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
0,188126,3 Jakub Rejf (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
1,188126,4 Stanislav Kodet (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
2,188126,9 Jakub Klement (U),0,1,1,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
3,188126,11 Filip Terč (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
4,188126,15 Vojtěch Brávek (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
5,188126,16 Mikuláš Vyleta (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
6,188126,17 Jakub Hruška (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
7,188126,73 Kryštof Hoch (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
8,188126,77 Daniel Klugar (U),1,0,1,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
9,188126,97 Ondřej Zeman (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
0,188617,3 Jakub Rejf (U),0,0,0,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
1,188617,9 Jakub Klement (U),0,0,0,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
2,188617,11 Filip Terč (U),0,0,0,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
3,188617,17 Jakub Hruška (U),0,1,1,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
4,188617,18 Michal Šíma (U),1,0,1,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
5,188617,73 Kryštof Hoch (U),0,1,1,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
6,188617,75 Vojtěch Brávek (U),0,0,0,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
7,188617,76 Mikuláš Vyleta (U),0,0,0,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
8,188617,77 Daniel Klugar (U),1,0,1,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
9,188617,97 Ondřej Zeman (U),1,0,1,2017/2018,BLACK ANGELS D DYNAMO,FBC Penguins Praha
0,188620,3 Jakub Rejf (U),0,1,1,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
1,188620,9 Jakub Klement (U),0,2,2,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
2,188620,11 Filip Terč (U),0,0,0,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
3,188620,16 Mikuláš Vyleta (U),2,0,2,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
4,188620,17 Jakub Hruška (U),0,1,1,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
5,188620,18 Michal Šíma (U),0,0,0,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
6,188620,73 Kryštof Hoch (U),1,1,2,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
7,188620,77 Daniel Klugar (U),1,0,1,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
8,188620,97 Ondřej Zeman (U),1,0,1,2017/2018,Noxa TJ Ruzyně A,FBC Penguins Praha
0,190306,4 Stanislav Kodet (U),0,0,0,2017/2018,FBC LYNX,FBC Penguins Praha
1,190306,9 Jakub Klement (U),0,0,0,2017/2018,FBC LYNX,FBC Penguins Praha
2,190306,11 Filip Terč (U),0,1,1,2017/2018,FBC LYNX,FBC Penguins Praha
3,190306,15 Vojtěch Brávek (U),0,0,0,2017/2018,FBC LYNX,FBC Penguins Praha
4,190306,16 Mikuláš Vyleta (U),0,0,0,2017/2018,FBC LYNX,FBC Penguins Praha
5,190306,17 Jakub Hruška (U),2,1,3,2017/2018,FBC LYNX,FBC Penguins Praha
6,190306,73 Kryštof Hoch (U),0,0,0,2017/2018,FBC LYNX,FBC Penguins Praha
7,190306,77 Daniel Klugar (U),1,0,1,2017/2018,FBC LYNX,FBC Penguins Praha
8,190306,97 Ondřej Zeman (U),1,1,2,2017/2018,FBC LYNX,FBC Penguins Praha
0,197391,4 Stanislav Kodet (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
1,197391,9 Jakub Klement (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
2,197391,11 Filip Terč (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
3,197391,16 Mikuláš Vyleta (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
4,197391,17 Jakub Hruška (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
5,197391,18 Michal Šíma (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
6,197391,73 Kryštof Hoch (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
7,197391,77 Daniel Klugar (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
8,197391,97 Ondřej Zeman (U),0,0,0,2017/2018,Fbk Buldoci Radotín B,FBC Penguins Praha
0,197395,4 Stanislav Kodet (U),0,0,0,2017/2018,FBC Uhříněves,FBC Penguins Praha
1,197395,9 Jakub Klement (U),0,0,0,2017/2018,FBC Uhříněves,FBC Penguins Praha
2,197395,11 Filip Terč (U),0,0,0,2017/2018,FBC Uhříněves,FBC Penguins Praha
3,197395,16 Mikuláš Vyleta (U),0,0,0,2017/2018,FBC Uhříněves,FBC Penguins Praha
4,197395,17 Jakub Hruška (U),1,0,1,2017/2018,FBC Uhříněves,FBC Penguins Praha
5,197395,18 Michal Šíma (U),0,0,0,2017/2018,FBC Uhříněves,FBC Penguins Praha
6,197395,73 Kryštof Hoch (U),1,0,1,2017/2018,FBC Uhříněves,FBC Penguins Praha
7,197395,77 Daniel Klugar (U),0,1,1,2017/2018,FBC Uhříněves,FBC Penguins Praha
8,197395,97 Ondřej Zeman (U),0,1,1,2017/2018,FBC Uhříněves,FBC Penguins Praha
0,190313,4 Stanislav Kodet (U),0,0,0,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
1,190313,9 Jakub Klement (U),3,0,3,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
2,190313,11 Filip Terč (U),0,0,0,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
3,190313,16 Mikuláš Vyleta (U),2,0,2,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
4,190313,17 Jakub Hruška (U),0,0,0,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
5,190313,18 Michal Šíma (U),1,2,3,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
6,190313,73 Kryštof Hoch (U),0,1,1,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
7,190313,77 Daniel Klugar (U),0,0,0,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
8,190313,97 Ondřej Zeman (U),1,0,1,2017/2018,PALERMO PŘÍBRAM,FBC Penguins Praha
0,199709,4 Stanislav Kodet (U),0,0,0,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
1,199709,9 Jakub Klement (U),0,0,0,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
2,199709,11 Filip Terč (U),0,0,0,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
3,199709,15 Vojtěch Brávek (U),0,1,1,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
4,199709,16 Mikuláš Vyleta (U),0,0,0,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
5,199709,17 Jakub Hruška (U),0,0,0,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
6,199709,18 Michal Šíma (U),0,0,0,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
7,199709,73 Kryštof Hoch (U),2,2,4,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
8,199709,77 Daniel Klugar (U),1,0,1,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
9,199709,97 Ondřej Zeman (U),2,1,3,2017/2018,FbK 1996 Příbram,FBC Penguins Praha
0,202065,4 Stanislav Kodet (U),1,0,1,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
1,202065,9 Jakub Klement (U),0,2,2,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
2,202065,11 Filip Terč (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
3,202065,15 Vojtěch Brávek (U),3,1,4,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
4,202065,16 Mikuláš Vyleta (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
5,202065,17 Jakub Hruška (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
6,202065,18 Michal Šíma (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
7,202065,72 Jaroslav Soldán (O),0,1,1,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
8,202065,73 Kryštof Hoch (U),1,0,1,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
9,202065,77 Daniel Klugar (U),0,0,0,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
10,202065,97 Ondřej Zeman (U),1,0,1,2017/2018,TJ Sokol Dobříš B,FBC Penguins Praha
0,202049,9 Jakub Klement (U),1,1,2,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
1,202049,11 Filip Terč (U),0,2,2,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
2,202049,15 Vojtěch Brávek (U),1,0,1,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
3,202049,16 Mikuláš Vyleta (U),0,0,0,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
4,202049,17 Jakub Hruška (U),2,1,3,2017/2018,F.C. Vorms Praha,FBC Penguins Praha
